source_file,json_file,line_id,line_type,x1,y1,x2,y2,length,angle_deg,distance_to_vertical_deg,distance_to_horizontal_deg
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00524,other,824,1998,970,1880,187.7232,-38.9458,51.0542,38.9458
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00525,vertical,859,1939,868,1833,106.3814,-85.1469,4.8531,85.1469
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00526,other,811,1094,846,979,120.2082,-73.0725,16.9275,73.0725
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00527,vertical,857,1786,860,1697,89.0505,-88.0694,1.9306,88.0694
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00528,other,831,1512,962,1611,164.2011,37.0793,52.9207,37.0793
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00529,other,861,1432,941,1512,113.1371,45.0,45.0,45.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00530,vertical,810,1914,810,1626,288.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00531,other,841,1526,931,1436,127.2792,-45.0,45.0,45.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00532,other,820,1508,902,1570,102.8008,37.0928,52.9072,37.0928
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00533,vertical,898,1770,904,1885,115.1564,87.0134,2.9866,87.0134
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00534,other,807,1982,892,1935,97.1288,-28.94,61.06,28.94
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00535,vertical,904,1427,910,1620,193.0932,88.2194,1.7806,88.2194
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00536,vertical,817,1736,819,1819,83.0241,88.6196,1.3804,88.6196
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00537,vertical,828,1920,830,1785,135.0148,-89.1512,0.8488,89.1512
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00538,horizontal,950,1225,1048,1229,98.0816,2.3373,87.6627,2.3373
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00539,other,914,1514,941,1601,91.0934,72.7585,17.2415,72.7585
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00540,other,1138,2787,1254,2826,122.3806,18.583,71.417,18.583
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00541,other,864,1557,942,1668,135.665,54.9042,35.0958,54.9042
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00542,vertical,893,1476,898,1568,92.1358,86.8892,3.1108,86.8892
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00543,horizontal,797,1418,897,1418,100.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00544,vertical,926,1744,928,1664,80.025,-88.5679,1.4321,88.5679
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00545,other,954,1173,1037,1151,85.8662,-14.8455,75.1545,14.8455
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00546,vertical,887,1825,901,1905,81.2158,80.0738,9.9262,80.0738
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00547,other,1203,2460,1297,2477,95.5249,10.2512,79.7488,10.2512
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00548,other,2349,2655,2436,2716,106.2544,35.0362,54.9638,35.0362
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00549,vertical,830,1846,837,1980,134.1827,87.0097,2.9903,87.0097
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00550,vertical,918,1769,924,1929,160.1125,87.8524,2.1476,87.8524
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00551,other,847,992,921,904,114.9783,-49.9392,40.0608,49.9392
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00552,other,848,2012,937,1935,117.686,-40.8653,49.1347,40.8653
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00553,horizontal,1446,2483,1542,2477,96.1873,-3.5763,86.4237,3.5763
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00554,vertical,825,1564,832,1664,100.2447,85.9958,4.0042,85.9958
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00555,vertical,849,1538,887,1903,366.9728,84.0564,5.9436,84.0564
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00556,other,2795,2958,2948,3065,186.703,34.9669,55.0331,34.9669
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00557,other,878,1894,970,1843,105.1903,-29.0017,60.9983,29.0017
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00558,vertical,813,1978,813,1755,223.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00559,other,1228,2529,1313,2545,86.4928,10.6603,79.3397,10.6603
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00560,vertical,823,1555,833,1762,207.2414,87.2342,2.7658,87.2342
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00561,vertical,871,1613,881,1729,116.4302,85.0729,4.9271,85.0729
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00562,other,844,1394,946,1299,139.3879,-42.965,47.035,42.965
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00563,vertical,866,1796,880,1937,141.6933,84.3296,5.6704,84.3296
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00564,other,807,1970,915,1905,126.0516,-31.0417,58.9583,31.0417
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00565,other,837,1425,928,1460,97.4987,21.0375,68.9625,21.0375
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00566,other,833,1736,968,1645,162.8066,-33.9829,56.0171,33.9829
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00567,other,830,1878,959,1791,155.5956,-33.9965,56.0035,33.9965
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00568,other,1505,789,1618,805,114.1271,8.0591,81.9409,8.0591
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00569,horizontal,860,2185,944,2178,84.2912,-4.7636,85.2364,4.7636
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00570,vertical,858,1578,872,1675,98.0051,81.7872,8.2128,81.7872
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00571,other,812,1518,898,1537,88.0738,12.4582,77.5418,12.4582
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00572,other,831,1517,950,1607,149.2012,37.1003,52.8997,37.1003
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00573,other,909,1492,942,1600,112.9292,73.0092,16.9908,73.0092
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00574,other,1461,2298,1559,2357,114.3897,31.0497,58.9503,31.0497
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00575,horizontal,870,1131,1001,1129,131.0153,-0.8747,89.1253,0.8747
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00576,other,1262,620,1350,591,92.6553,-18.2394,71.7606,18.2394
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00577,horizontal,819,1682,969,1669,150.5623,-4.9533,85.0467,4.9533
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00578,horizontal,928,1202,1052,1202,124.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00579,other,844,1912,940,1816,135.7645,-45.0,45.0,45.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00580,vertical,1961,1393,1971,1310,83.6002,-83.13,6.87,83.13
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00581,other,843,1955,950,1855,146.4548,-43.0632,46.9368,43.0632
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00582,other,1130,903,1150,821,84.4038,-76.293,13.707,76.293
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00583,horizontal,969,1927,1148,1918,179.2261,-2.8784,87.1216,2.8784
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00584,other,845,1200,929,1178,86.8332,-14.6764,75.3236,14.6764
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00585,vertical,893,1512,901,1667,155.2063,87.0454,2.9546,87.0454
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00586,other,845,2006,943,1940,118.1524,-33.9591,56.0409,33.9591
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00587,other,815,1950,959,1790,215.258,-48.0128,41.9872,48.0128
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00588,vertical,811,1870,812,1974,104.0048,89.4491,0.5509,89.4491
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00589,vertical,906,1713,913,1844,131.1869,86.9413,3.0587,86.9413
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00590,horizontal,839,1203,1052,1203,213.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00591,vertical,937,1751,942,1844,93.1343,86.9225,3.0775,86.9225
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00592,other,870,1511,924,1601,104.9571,59.0362,30.9638,59.0362
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00593,other,2319,2627,2422,2699,125.6702,34.9547,55.0453,34.9547
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00594,vertical,832,1573,839,1657,84.2912,85.2364,4.7636,85.2364
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00595,other,814,1871,940,1757,169.9176,-42.1376,47.8624,42.1376
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00596,vertical,862,1404,869,1504,100.2447,85.9958,4.0042,85.9958
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00597,vertical,824,1722,831,1813,91.2688,85.6013,4.3987,85.6013
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00598,vertical,867,1665,893,1914,250.3537,84.0389,5.9611,84.0389
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00599,vertical,864,1623,878,1753,130.7517,83.8534,6.1466,83.8534
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00600,vertical,871,1476,876,1568,92.1358,86.8892,3.1108,86.8892
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00601,other,817,1508,939,1600,152.8005,37.0199,52.9801,37.0199
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00602,vertical,870,1625,880,1722,97.5141,84.114,5.886,84.114
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00603,vertical,817,1841,819,1984,143.014,89.1987,0.8013,89.1987
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00604,horizontal,1530,2607,1622,2599,92.3472,-4.9697,85.0303,4.9697
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00605,vertical,900,1696,907,1592,104.2353,-86.1494,3.8506,86.1494
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00606,vertical,862,1527,866,1417,110.0727,-87.9174,2.0826,87.9174
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00607,vertical,930,1549,936,1644,95.1893,86.3861,3.6139,86.3861
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00608,other,819,1570,934,1459,159.8312,-43.986,46.014,43.986
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00609,vertical,840,1606,841,1693,87.0057,89.3415,0.6585,89.3415
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00610,other,862,1643,942,1697,96.5194,34.0193,55.9807,34.0193
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00611,other,867,1821,953,1777,96.6023,-27.0956,62.9044,27.0956
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00612,horizontal,852,1200,960,1200,108.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00613,vertical,858,1790,866,1882,92.3472,85.0303,4.9697,85.0303
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00614,vertical,896,1724,902,1807,83.2166,85.8653,4.1347,85.8653
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00615,other,2755,2936,2898,3036,174.4964,34.9651,55.0349,34.9651
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00616,vertical,896,1769,902,1856,87.2067,86.0548,3.9452,86.0548
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00617,vertical,906,1659,910,1754,95.0842,87.589,2.411,87.589
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00618,vertical,785,1607,785,1517,90.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00619,vertical,857,1654,866,1741,87.4643,84.0939,5.9061,84.0939
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00620,other,815,1083,844,987,100.2846,-73.1913,16.8087,73.1913
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00621,vertical,811,1836,811,1743,93.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0508.png,data\processed\04_lines_hough\json\IMG_0508.json,l00622,vertical,916,1569,920,1686,117.0684,88.0419,1.9581,88.0419
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00001,other,1962,2359,2123,2463,191.669,32.861,57.139,32.861
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00002,other,2304,2588,2469,2691,194.5096,31.9742,58.0258,31.9742
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00003,vertical,1730,1905,1740,1783,122.4091,-85.3141,4.6859,85.3141
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00004,other,2354,2612,2663,2812,368.0774,32.9129,57.0871,32.9129
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00005,other,2735,2858,3023,3038,339.6233,32.0054,57.9946,32.0054
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00006,vertical,1819,254,1820,169,85.0059,-89.326,0.674,89.326
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00007,vertical,1442,1317,1442,1147,170.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00008,other,1570,1978,1597,2121,145.5266,79.3078,10.6922,79.3078
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00009,vertical,1684,2239,1694,2144,95.5249,-83.991,6.009,83.991
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00010,vertical,1822,112,1822,14,98.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00011,vertical,1646,2709,1651,2590,119.105,-87.594,2.406,87.594
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00012,vertical,1751,1551,1760,1461,90.4489,-84.2894,5.7106,84.2894
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00013,vertical,1674,2210,1686,2105,105.6835,-83.4802,6.5198,83.4802
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00014,vertical,1546,1553,1549,1640,87.0517,88.0251,1.9749,88.0251
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00015,vertical,1705,2158,1723,1991,167.9673,-83.8482,6.1518,83.8482
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00016,vertical,1331,1512,1331,1425,87.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00017,vertical,1669,2192,1678,2069,123.3288,-85.8151,4.1849,85.8151
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00018,vertical,1665,2394,1694,2186,210.0119,-82.0628,7.9372,82.0628
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00019,vertical,1821,1152,1829,1069,83.3847,-84.4945,5.5055,84.4945
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00020,other,1617,2029,1655,2164,140.2462,74.2791,15.7209,74.2791
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00021,vertical,1501,1536,1525,1707,172.676,82.0107,7.9893,82.0107
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00022,vertical,1821,308,1823,209,99.0202,-88.8427,1.1573,88.8427
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00023,vertical,1679,2324,1695,2191,133.9589,-83.1402,6.8598,83.1402
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00024,vertical,2909,267,2918,4,263.1539,-88.0401,1.9599,88.0401
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00025,vertical,1706,2171,1718,2060,111.6468,-83.8298,6.1702,83.8298
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00026,vertical,1825,1350,1840,1255,96.1769,-81.0274,8.9726,81.0274
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00027,vertical,1439,1314,1439,1144,170.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00028,vertical,1438,1990,1438,1872,118.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00029,vertical,1511,1573,1530,1710,138.3112,82.1042,7.8958,82.1042
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00030,vertical,1658,2460,1658,2340,120.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00031,vertical,1516,1311,1524,1425,114.2804,85.9858,4.0142,85.9858
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00032,vertical,1451,1366,1452,1282,84.006,-89.3179,0.6821,89.3179
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00033,vertical,1582,2045,1590,2133,88.3629,84.8056,5.1944,84.8056
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00034,vertical,1539,1489,1544,1651,162.0771,88.2322,1.7678,88.2322
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00035,vertical,1397,1059,1402,1147,88.1419,86.7481,3.2519,86.7481
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00036,vertical,1745,1978,1770,1739,240.304,-84.0284,5.9716,84.0284
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00037,vertical,1692,2395,1700,2300,95.3362,-85.1864,4.8136,85.1864
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00038,vertical,1790,878,1797,779,99.2472,-85.9555,4.0445,85.9555
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00039,vertical,1642,2271,1668,2419,150.2664,80.0362,9.9638,80.0362
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00040,vertical,1530,1530,1545,1702,172.6528,85.0159,4.9841,85.0159
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00041,horizontal,1357,2747,1515,2747,158.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00042,horizontal,2583,2317,2687,2317,104.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00043,vertical,2900,320,2907,136,184.1331,-87.8213,2.1787,87.8213
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00044,other,1961,2359,2118,2461,187.2245,33.011,56.989,33.011
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00045,vertical,1745,1955,1753,1802,153.209,-87.0069,2.9931,87.0069
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00046,vertical,1730,2194,1737,2096,98.2497,-85.9144,4.0856,85.9144
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00047,vertical,1819,634,1822,485,149.0302,-88.8465,1.1535,88.8465
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00048,vertical,1676,2179,1691,2060,119.9417,-82.8157,7.1843,82.8157
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00049,vertical,1711,2134,1721,2041,93.5361,-83.8627,6.1373,83.8627
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00050,vertical,1651,2196,1667,2081,116.1077,-82.0793,7.9207,82.0793
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00051,vertical,1790,1697,1799,1601,96.421,-84.6442,5.3558,84.6442
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00052,other,1479,1563,1523,1707,150.5722,73.0092,16.9908,73.0092
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00053,vertical,1747,1976,1773,1733,244.387,-83.8928,6.1072,83.8928
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00054,vertical,1760,1555,1762,1467,88.0227,-88.698,1.302,88.698
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00055,horizontal,2538,2316,2628,2316,90.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00056,vertical,1766,1504,1777,1421,83.7257,-82.4506,7.5494,82.4506
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00057,other,2856,2940,3004,3033,174.7942,32.1444,57.8556,32.1444
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00058,vertical,1387,1487,1396,1587,100.4042,84.8572,5.1428,84.8572
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00059,vertical,1808,1406,1817,1323,83.4865,-83.8114,6.1886,83.8114
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00060,vertical,1819,395,1821,265,130.0154,-89.1186,0.8814,89.1186
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00061,vertical,1671,2292,1680,2200,92.4392,-84.4128,5.5872,84.4128
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00062,vertical,1424,1185,1424,1093,92.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00063,vertical,2887,994,2891,771,223.0359,-88.9724,1.0276,88.9724
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00064,vertical,1330,1716,1330,1513,203.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00065,vertical,1833,1071,1833,880,191.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00066,vertical,1437,1412,1449,1518,106.6771,83.5412,6.4588,83.5412
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00067,vertical,1788,878,1797,754,124.3262,-85.8487,4.1513,85.8487
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00068,vertical,1573,2004,1586,2098,94.8947,82.1261,7.8739,82.1261
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00069,vertical,1811,877,1820,796,81.4985,-83.6598,6.3402,83.6598
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00070,vertical,1512,1288,1519,1414,126.1943,86.8202,3.1798,86.8202
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00071,vertical,1515,1313,1521,1433,120.1499,87.1376,2.8624,87.1376
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00072,vertical,1538,1686,1546,1766,80.399,84.2894,5.7106,84.2894
data\processed\03_edges\IMG_0509.png,data\processed\04_lines_hough\json\IMG_0509.json,l00073,vertical,1813,839,1816,758,81.0555,-87.8789,2.1211,87.8789
